Date,Site,Transect,Distance,Spp.,Height (m),Seedling?,Species Counts,morphology
9/1/2011,TANGISON,2,9,FLIN,,2,724,vine
9/1/2011,TANGISON,2,8,FLIN,,2,724,vine
9/1/2011,TANGISON,1,36,FLIN,,3,724,vine
9/1/2011,TANGISON,1,35,FLIN,,3,724,vine
9/1/2011,TANGISON,1,27,FLIN,,3,724,vine
9/1/2011,TANGISON,1,10,FLIN,,3,724,vine
9/1/2011,TANGISON,1,9,FLIN,,3,724,vine
9/1/2011,TANGISON,1,5,FLIN,,3,724,vine
9/1/2011,TANGISON,2,41.5,FLIN,,3,724,vine
9/1/2011,TANGISON,2,27,FLIN,,3,724,vine
9/1/2011,TANGISON,2,26,FLIN,,3,724,vine
9/1/2011,TANGISON,2,25,FLIN,,3,724,vine
9/1/2011,TANGISON,2,24,FLIN,,3,724,vine
9/1/2011,TANGISON,2,20,FLIN,,3,724,vine
9/1/2011,TANGISON,2,20,FLIN,,3,724,vine
9/1/2011,TANGISON,2,16,FLIN,,3,724,vine
9/1/2011,TANGISON,2,16,FLIN,,3,724,vine
9/1/2011,TANGISON,2,15,FLIN,,3,724,vine
9/1/2011,TANGISON,2,15,FLIN,,3,724,vine
9/1/2011,TANGISON,2,10,FLIN,,3,724,vine
9/1/2011,TANGISON,2,9,FLIN,,3,724,vine
9/1/2011,TANGISON,1,44.5,FLIN,,4,724,vine
9/1/2011,TANGISON,1,44,FLIN,,4,724,vine
9/1/2011,TANGISON,1,26,FLIN,,4,724,vine
9/1/2011,TANGISON,1,9,FLIN,,4,724,vine
9/1/2011,TANGISON,1,8,FLIN,,4,724,vine
9/1/2011,TANGISON,1,4,FLIN,,4,724,vine
9/1/2011,TANGISON,1,2,FLIN,,4,724,vine
9/1/2011,TANGISON,1,1,FLIN,,4,724,vine
9/1/2011,TANGISON,2,41,FLIN,,4,724,vine
9/1/2011,TANGISON,2,37,FLIN,,4,724,vine
9/1/2011,TANGISON,2,36,FLIN,,4,724,vine
9/1/2011,TANGISON,2,31.2,FLIN,,4,724,vine
9/1/2011,TANGISON,2,30,FLIN,,4,724,vine
9/1/2011,TANGISON,2,29,FLIN,,4,724,vine
9/1/2011,TANGISON,2,29,FLIN,,4,724,vine
9/1/2011,TANGISON,2,28,FLIN,,4,724,vine
9/1/2011,TANGISON,2,21,FLIN,,4,724,vine
9/1/2011,TANGISON,2,17,FLIN,,4,724,vine
9/1/2011,TANGISON,2,13,FLIN,,4,724,vine
9/1/2011,TANGISON,2,13,FLIN,,4,724,vine
9/1/2011,TANGISON,2,12,FLIN,,4,724,vine
9/1/2011,TANGISON,2,11,FLIN,,4,724,vine
9/1/2011,TANGISON,1,33,FLIN,,5,724,vine
9/1/2011,TANGISON,1,21,FLIN,,5,724,vine
9/1/2011,TANGISON,1,20,FLIN,,5,724,vine
9/1/2011,TANGISON,1,20,FLIN,,5,724,vine
9/1/2011,TANGISON,1,1,FLIN,,5,724,vine
9/1/2011,TANGISON,1,0,FLIN,,5,724,vine
9/1/2011,TANGISON,2,41,FLIN,,5,724,vine
9/1/2011,TANGISON,2,31,FLIN,,5,724,vine
9/1/2011,TANGISON,2,30,FLIN,,5,724,vine
9/1/2011,TANGISON,2,25,FLIN,,5,724,vine
9/1/2011,TANGISON,2,24,FLIN,,5,724,vine
9/1/2011,TANGISON,2,14,FLIN,,5,724,vine
9/1/2011,TANGISON,2,10,FLIN,,5,724,vine
9/1/2011,TANGISON,2,7,FLIN,,5,724,vine
9/1/2011,TANGISON,2,6,FLIN,,5,724,vine
9/1/2011,TANGISON,2,3,FLIN,,5,724,vine
9/1/2011,TANGISON,2,2,FLIN,,5,724,vine
9/1/2011,TANGISON,2,1,FLIN,,5,724,vine
9/1/2011,TANGISON,1,33,FLIN,,6,724,vine
9/1/2011,TANGISON,1,32,FLIN,,6,724,vine
9/1/2011,TANGISON,1,19,FLIN,,6,724,vine
9/1/2011,TANGISON,1,6,FLIN,,6,724,vine
9/1/2011,TANGISON,2,40,FLIN,,6,724,vine
9/1/2011,TANGISON,2,35,FLIN,,6,724,vine
9/1/2011,TANGISON,2,18,FLIN,,6,724,vine
9/1/2011,TANGISON,2,17,FLIN,,6,724,vine
9/1/2011,TANGISON,2,0,FLIN,,6,724,vine
9/1/2011,TANGISON,1,44,FLIN,,7,724,vine
9/1/2011,TANGISON,1,42,FLIN,,7,724,vine
9/1/2011,TANGISON,1,41,FLIN,,7,724,vine
9/1/2011,TANGISON,1,37,FLIN,,7,724,vine
9/1/2011,TANGISON,1,36,FLIN,,7,724,vine
9/1/2011,TANGISON,1,34,FLIN,,7,724,vine
9/1/2011,TANGISON,1,29,FLIN,,7,724,vine
9/1/2011,TANGISON,1,28,FLIN,,7,724,vine
9/1/2011,TANGISON,1,27,FLIN,,7,724,vine
9/1/2011,TANGISON,1,7,FLIN,,7,724,vine
9/1/2011,TANGISON,2,40,FLIN,,7,724,vine
9/1/2011,TANGISON,2,39,FLIN,,7,724,vine
9/1/2011,TANGISON,2,38,FLIN,,7,724,vine
9/1/2011,TANGISON,2,36,FLIN,,7,724,vine
9/1/2011,TANGISON,1,43,FLIN,,8,724,vine
9/1/2011,TANGISON,1,34.4,FLIN,,8,724,vine
9/1/2011,TANGISON,1,32,FLIN,,8,724,vine
9/1/2011,TANGISON,1,31,FLIN,,8,724,vine
9/1/2011,TANGISON,1,28,FLIN,,8,724,vine
9/1/2011,TANGISON,1,5,FLIN,,8,724,vine
9/1/2011,TANGISON,2,37,FLIN,,8,724,vine
9/1/2011,TANGISON,2,4,FLIN,,8,724,vine
9/1/2011,TANGISON,1,6,FLIN,,9,724,vine
9/1/2011,TANGISON,2,5,FLIN,,9,724,vine
9/1/2011,TANGISON,1,42,FLIN,,11,724,vine
9/1/2011,TANGISON,2,6,FLIN,,11,724,vine
9/1/2011,TANGISON,2,5,FLIN,,11,724,vine
9/1/2011,TANGISON,2,3,FLIN,,11,724,vine
9/1/2011,TANGISON,1,43,FLIN,,12,724,vine
9/1/2011,TANGISON,2,38,FLIN,,12,724,vine
9/1/2011,TANGISON,2,4,FLIN,,12,724,vine
9/1/2011,TANGISON,1,8,FLIN,,13,724,vine
9/1/2011,TANGISON,1,7,FLIN,,13,724,vine
9/1/2011,TANGISON,2,39,FLIN,,13,724,vine
9/1/2011,TANGISON,2,11,FLIN,,14,724,vine
9/1/2011,TANGISON,2,12,FLIN,,15,724,vine
9/1/2011,TANGISON,1,24.5,FLIN,,,724,vine
9/1/2011,TANGISON,1,22.3,FLIN,,,724,vine
9/1/2011,TANGISON,1,49.8,FLIN,,,724,vine
9/1/2011,TANGISON,1,49.7,FLIN,,,724,vine
9/1/2011,TANGISON,1,47.4,FLIN,,,724,vine
9/1/2011,TANGISON,1,45.9,FLIN,,,724,vine
9/1/2011,TANGISON,1,42,FLIN,,,724,vine
9/1/2011,TANGISON,1,38.7,FLIN,,,724,vine
9/1/2011,TANGISON,1,34.4,FLIN,,,724,vine
9/1/2011,TANGISON,1,34,FLIN,,,724,vine
9/1/2011,TANGISON,1,32.6,FLIN,,,724,vine
9/1/2011,TANGISON,1,32.6,FLIN,,,724,vine
9/1/2011,TANGISON,1,31.2,FLIN,,,724,vine
9/1/2011,TANGISON,1,29.8,FLIN,0.4,,724,vine
9/1/2011,TANGISON,1,28.9,FLIN,,,724,vine
9/1/2011,TANGISON,1,27.6,FLIN,,,724,vine
9/1/2011,TANGISON,1,20.4,FLIN,0.8,,724,vine
9/1/2011,TANGISON,1,16.5,FLIN,,,724,vine
9/1/2011,TANGISON,1,11.9,FLIN,,,724,vine
9/1/2011,TANGISON,1,11,FLIN,,,724,vine
9/1/2011,TANGISON,1,7.7,FLIN,,,724,vine
9/1/2011,TANGISON,1,3.4,FLIN,,,724,vine
9/1/2011,TANGISON,1,2.5,FLIN,,,724,vine
9/1/2011,TANGISON,2,49.1,FLIN,,,724,vine
9/1/2011,TANGISON,2,48.4,FLIN,,,724,vine
9/1/2011,TANGISON,2,48.2,FLIN,,,724,vine
9/1/2011,TANGISON,2,46.1,FLIN,,,724,vine
9/1/2011,TANGISON,2,36.7,FLIN,,,724,vine
9/1/2011,TANGISON,2,36.1,FLIN,,,724,vine
9/1/2011,TANGISON,2,33.6,FLIN,,,724,vine
9/1/2011,TANGISON,2,28.1,FLIN,,,724,vine
9/1/2011,TANGISON,2,26.2,FLIN,,,724,vine
9/1/2011,TANGISON,2,26,FLIN,0.3,,724,vine
9/1/2011,TANGISON,2,26,FLIN,,,724,vine
9/1/2011,TANGISON,2,23.5,FLIN,,,724,vine
9/1/2011,TANGISON,2,22.6,FLIN,,,724,vine
9/1/2011,TANGISON,2,20.4,FLIN,,,724,vine
9/1/2011,TANGISON,2,18.9,FLIN,,,724,vine
9/1/2011,TANGISON,2,16.3,FLIN,,,724,vine
9/1/2011,TANGISON,2,16.1,FLIN,,,724,vine
9/1/2011,TANGISON,2,16.2,FLIN,,,724,vine
9/1/2011,TANGISON,2,13.9,FLIN,,,724,vine
9/1/2011,TANGISON,2,11.5,FLIN,,,724,vine
9/1/2011,TANGISON,2,11.4,FLIN,0.9,,724,vine
9/1/2011,TANGISON,2,9.2,FLIN,,,724,vine
9/1/2011,TANGISON,2,8.5,FLIN,,,724,vine
9/1/2011,TANGISON,2,5.5,FLIN,0.4,,724,vine
9/1/2011,TANGISON,2,5.5,FLIN,,,724,vine
9/1/2011,TANGISON,2,3.3,FLIN,,,724,vine
9/1/2011,TANGISON,2,1.4,FLIN,,,724,vine
11-Jul,RITD GRID,1,46.3,FLIN ,,,4,vine
10/5/2011,AAFB GOLF,1,9.4,GUMA,,1,24,tree
10/5/2011,AAFB GOLF,2,28.7,GUMA,,1,24,tree
10/5/2011,AAFB GOLF,2,27.9,GUMA,,1,24,tree
10/5/2011,AAFB GOLF,2,13.2,GUMA,,1,24,tree
10/5/2011,AAFB GOLF,2,11.1,GUMA,,1,24,tree
10/5/2011,AAFB GOLF,2,10.9,GUMA,,1,24,tree
10/5/2011,AAFB GOLF,2,9.3,GUMA,,1,24,tree
10/5/2011,AAFB GOLF,2,2.8,GUMA,,1,24,tree
10/5/2011,AAFB GOLF,2,2.4,GUMA,,2,24,tree
10/5/2011,AAFB GOLF,2,1.5,GUMA,1.9,,24,tree
10/5/2011,AAFB GOLF,2,48.2,GUMA,1.5,,24,tree
10/5/2011,AAFB GOLF,2,45.6,GUMA,1.9,,24,tree
10/5/2011,AAFB GOLF,2,45.2,GUMA,3,,24,tree
10/5/2011,AAFB GOLF,2,43.5,GUMA,2.2,,24,tree
10/5/2011,AAFB GOLF,2,43.1,GUMA,2.2,,24,tree
10/5/2011,AAFB GOLF,2,21.5,GUMA,6.5,,24,tree
10/5/2011,AAFB GOLF,2,15.9,GUMA,5.9,,24,tree
10/5/2011,AAFB GOLF,2,13.1,GUMA,0.4,,24,tree
10/5/2011,AAFB GOLF,2,12.8,GUMA,1.2,,24,tree
10/5/2011,AAFB GOLF,2,12.7,GUMA,0.9,,24,tree
10/5/2011,AAFB GOLF,2,12,GUMA,0.5,,24,tree
10/5/2011,AAFB GOLF,2,11.4,GUMA,6.9,,24,tree
10/5/2011,AAFB GOLF,2,7.1,GUMA,6.1,,24,tree
10/5/2011,AAFB GOLF,2,1.6,GUMA,1.1,,24,tree
8/24/2011,ANAO N,1,26.6,GUMA,,1,52,tree
8/24/2011,ANAO N,1,10.1,GUMA,,1,52,tree
8/24/2011,ANAO N,1,6.3,GUMA,,1,52,tree
8/24/2011,ANAO N,1,5.5,GUMA,,1,52,tree
8/24/2011,ANAO N,2,33.6,GUMA,,1,52,tree
8/24/2011,ANAO N,2,32.4,GUMA,,1,52,tree
8/24/2011,ANAO N,2,32.2,GUMA,,1,52,tree
8/24/2011,ANAO N,2,30.6,GUMA,,1,52,tree
8/24/2011,ANAO N,2,24.4,GUMA,,1,52,tree
8/24/2011,ANAO N,2,23.4,GUMA,,1,52,tree
8/24/2011,ANAO N,2,22.5,GUMA,,1,52,tree
8/24/2011,ANAO N,2,18.9,GUMA,,1,52,tree
8/24/2011,ANAO N,2,17.3,GUMA,,1,52,tree
8/24/2011,ANAO N,2,16.8,GUMA,,1,52,tree
8/24/2011,ANAO N,2,10.7,GUMA,,1,52,tree
8/24/2011,ANAO N,2,10.6,GUMA,,1,52,tree
8/24/2011,ANAO N,2,9.7,GUMA,,1,52,tree
8/24/2011,ANAO N,2,8,GUMA,,1,52,tree
8/24/2011,ANAO N,1,4.9,GUMA,,2,52,tree
8/24/2011,ANAO N,2,31.8,GUMA,,2,52,tree
8/24/2011,ANAO N,2,27.9,GUMA,,2,52,tree
8/24/2011,ANAO N,2,27.5,GUMA,,2,52,tree
8/24/2011,ANAO N,2,26.1,GUMA,,2,52,tree
8/24/2011,ANAO N,2,23.6,GUMA,,2,52,tree
8/24/2011,ANAO N,2,9,GUMA,,2,52,tree
8/24/2011,ANAO N,2,26.6,GUMA,,3,52,tree
8/24/2011,ANAO N,2,18.2,GUMA,,4,52,tree
8/24/2011,ANAO N,2,27,GUMA,,5,52,tree
8/24/2011,ANAO N,1,17.5,GUMA,2,,52,tree
8/24/2011,ANAO N,2,31.6,GUMA,2.2,,52,tree
8/24/2011,ANAO N,2,30.6,GUMA,5,,52,tree
8/24/2011,ANAO N,2,28.9,GUMA,5.5,,52,tree
8/24/2011,ANAO N,2,18.5,GUMA,,,52,tree
8/24/2011,ANAO N,2,44.4,GUMA,1.2,,52,tree
8/24/2011,ANAO N,2,23.2,GUMA,1.4,,52,tree
8/24/2011,ANAO N,2,21.9,GUMA,1.8,,52,tree
8/24/2011,ANAO N,2,20.6,GUMA,1.6,,52,tree
8/24/2011,ANAO N,2,46.7,GUMA,3.2,,52,tree
8/24/2011,ANAO N,2,43.5,GUMA,0.5,,52,tree
8/24/2011,ANAO N,2,38.5,GUMA,6.7,,52,tree
8/24/2011,ANAO N,2,33.1,GUMA,0.3,,52,tree
8/24/2011,ANAO N,2,32.5,GUMA,6.5,,52,tree
8/24/2011,ANAO N,2,27,GUMA,0.4,,52,tree
8/24/2011,ANAO N,2,25.3,GUMA,0.3,,52,tree
8/24/2011,ANAO N,2,24.1,GUMA,0.2,,52,tree
8/24/2011,ANAO N,2,23.3,GUMA,7,,52,tree
8/24/2011,ANAO N,2,21.2,GUMA,0.2,,52,tree
8/24/2011,ANAO N,2,20.9,GUMA,1.6,,52,tree
8/24/2011,ANAO N,2,19.5,GUMA,0.3,,52,tree
8/24/2011,ANAO N,2,19.1,GUMA,0.5,,52,tree
8/24/2011,ANAO N,2,3.5,GUMA,1.5,,52,tree
8/24/2011,ANAO N,2,2.1,GUMA,2.3,,52,tree
7/27/2011,ANAO S,1,44.6,GUMA,,1,21,tree
7/27/2011,ANAO S,1,22.2,GUMA,,1,21,tree
7/27/2011,ANAO S,1,21.7,GUMA,,1,21,tree
7/27/2011,ANAO S,1,21.2,GUMA,,1,21,tree
7/27/2011,ANAO S,1,9.6,GUMA,,1,21,tree
7/27/2011,ANAO S,2,35.3,GUMA,,1,21,tree
7/27/2011,ANAO S,2,0.5,GUMA,,1,21,tree
7/27/2011,ANAO S,1,20.9,GUMA,,2,21,tree
7/27/2011,ANAO S,1,20.5,GUMA,,2,21,tree
7/27/2011,ANAO S,1,21.6,GUMA,,4,21,tree
7/27/2011,ANAO S,1,28.9,GUMA,0.5,,21,tree
7/27/2011,ANAO S,1,28.7,GUMA,0.2,,21,tree
7/27/2011,ANAO S,1,22.1,GUMA,0.2,,21,tree
7/27/2011,ANAO S,1,21.6,GUMA,4.2,,21,tree
7/27/2011,ANAO S,1,19.8,GUMA,2,,21,tree
7/27/2011,ANAO S,1,19.2,GUMA,1.5,,21,tree
7/27/2011,ANAO S,1,15.7,GUMA,1.7,,21,tree
7/27/2011,ANAO S,1,13.7,GUMA,2.1,,21,tree
7/27/2011,ANAO S,1,10.2,GUMA,2.9,,21,tree
7/27/2011,ANAO S,1,1.6,GUMA,3.5,,21,tree
7/27/2011,ANAO S,2,35.1,GUMA,3,,21,tree
7/26/2011,GW,1,41.4,GUMA,,1,45,tree
7/26/2011,GW,1,39.1,GUMA,,1,45,tree
7/26/2011,GW,1,32.7,GUMA,,1,45,tree
7/26/2011,GW,1,24.7,GUMA,,1,45,tree
7/26/2011,GW,1,24.4,GUMA,,1,45,tree
7/26/2011,GW,1,18.1,GUMA,,1,45,tree
7/26/2011,GW,1,20.6,GUMA,9,,45,tree
7/26/2011,GW,1,1.7,GUMA,0.6,,45,tree
7/26/2011,GW,1,38.7,GUMA,8.9,,45,tree
7/26/2011,GW,1,34.3,GUMA,3.9,,45,tree
7/26/2011,GW,1,16.8,GUMA,8,,45,tree
7/26/2011,GW,1,11.2,GUMA,7,,45,tree
7/26/2011,GW,1,2.1,GUMA,0.6,,45,tree
7/26/2011,GW,1,37.4,GUMA,2.9,,45,tree
7/26/2011,GW,1,32.9,GUMA,5.2,,45,tree
7/26/2011,GW,1,31.8,GUMA,4.2,,45,tree
7/26/2011,GW,1,25.6,GUMA,,,45,tree
7/26/2011,GW,1,14.8,GUMA,1.1,,45,tree
7/26/2011,GW,1,33.1,GUMA,0.2,,45,tree
7/26/2011,GW,1,32.4,GUMA,1.5,,45,tree
7/26/2011,GW,1,26.8,GUMA,0.4,,45,tree
7/26/2011,GW,1,24.8,GUMA,0.5,,45,tree
7/26/2011,GW,1,21.1,GUMA,0.3,,45,tree
7/26/2011,GW,1,16,GUMA,0.4,,45,tree
7/26/2011,GW,1,15,GUMA,0.3,,45,tree
7/26/2011,GW,1,14.2,GUMA,3.8,,45,tree
7/26/2011,GW,1,13.5,GUMA,2,,45,tree
7/26/2011,GW,1,12.4,GUMA,0.5,,45,tree
7/26/2011,GW,1,10.3,GUMA,0.2,,45,tree
8/2/2011,GW,2,43.6,guma,1.2,,45,tree
8/2/2011,GW,2,42.8,GUMA,1.7,,45,tree
8/2/2011,GW,2,41.2,GUMA,1.3,,45,tree
8/2/2011,GW,2,35.9,GUMA,4.9,,45,tree
8/2/2011,GW,2,30.4,GUMA,1.9,,45,tree
8/2/2011,GW,2,29.8,GUMA,1.1,,45,tree
8/2/2011,GW,2,18,GUMA,1.3,,45,tree
8/2/2011,GW,2,16.7,GUMA,,,45,tree
8/2/2011,GW,2,12.3,GUMA,4,,45,tree
8/2/2011,GW,2,2.8,GUMA,5,,45,tree
8/2/2011,GW,2,34.8,GUMA,2.2,,45,tree
8/2/2011,GW,2,42.2,GUMA,0.3,,45,tree
8/2/2011,GW,2,28.1,GUMA,0.4,,45,tree
8/2/2011,GW,2,27.5,GUMA,0.3,,45,tree
8/2/2011,GW,2,26.9,GUMA,0.4,,45,tree
8/2/2011,GW,2,3,GUMA,1.4,,45,tree
9/29/2011,HMU,1,47.9,GUMA,,1,79,tree
9/29/2011,HMU,1,47.8,GUMA,,1,79,tree
9/29/2011,HMU,1,26.7,GUMA,,1,79,tree
9/29/2011,HMU,1,25.8,GUMA,,1,79,tree
9/29/2011,HMU,1,17.1,GUMA,,1,79,tree
9/29/2011,HMU,1,13.7,GUMA,,1,79,tree
9/29/2011,HMU,2,37.9,GUMA,,1,79,tree
9/29/2011,HMU,2,30.9,GUMA,,1,79,tree
9/29/2011,HMU,2,28.3,GUMA,,1,79,tree
9/29/2011,HMU,2,15.5,GUMA,,1,79,tree
9/29/2011,HMU,2,12.7,GUMA,,1,79,tree
9/29/2011,HMU,2,10.7,GUMA,,1,79,tree
9/29/2011,HMU,2,9,GUMA,,1,79,tree
9/29/2011,HMU,1,30.4,GUMA,,2,79,tree
9/29/2011,HMU,1,30,GUMA,,3,79,tree
9/29/2011,HMU,1,29,GUMA,,3,79,tree
9/29/2011,HMU,1,21.2,GUMA,,3,79,tree
9/29/2011,HMU,1,13.5,GUMA,,3,79,tree
9/29/2011,HMU,1,12.5,GUMA,,3,79,tree
9/29/2011,HMU,1,29,GUMA,,4,79,tree
9/29/2011,HMU,1,28,GUMA,,4,79,tree
9/29/2011,HMU,1,11.8,GUMA,4.1,,79,tree
9/29/2011,HMU,1,15.2,GUMA,10,,79,tree
9/29/2011,HMU,1,46.8,GUMA,4.1,,79,tree
9/29/2011,HMU,1,50,GUMA,5,,79,tree
9/29/2011,HMU,1,49.2,GUMA,2.1,,79,tree
9/29/2011,HMU,1,47.5,GUMA,3,,79,tree
9/29/2011,HMU,1,44.8,GUMA,3.2,,79,tree
9/29/2011,HMU,1,35,GUMA,4,,79,tree
9/29/2011,HMU,1,33.2,GUMA,2.2,,79,tree
9/29/2011,HMU,1,31.9,GUMA,3.9,,79,tree
9/29/2011,HMU,1,26.7,GUMA,6.9,,79,tree
9/29/2011,HMU,1,24.6,GUMA,0.6,,79,tree
9/29/2011,HMU,1,24.6,GUMA,3,,79,tree
9/29/2011,HMU,1,23.9,GUMA,6.5,,79,tree
9/29/2011,HMU,1,21.9,GUMA,0.4,,79,tree
9/29/2011,HMU,1,20.6,GUMA,5.8,,79,tree
9/29/2011,HMU,1,20,GUMA,2.9,,79,tree
9/29/2011,HMU,1,19.5,GUMA,2.2,,79,tree
9/29/2011,HMU,1,19.1,GUMA,2.2,,79,tree
9/29/2011,HMU,1,14.2,GUMA,1,,79,tree
9/29/2011,HMU,1,13.7,GUMA,1.5,,79,tree
9/29/2011,HMU,1,12.9,GUMA,3.9,,79,tree
9/29/2011,HMU,1,12.4,GUMA,0.5,,79,tree
9/29/2011,HMU,1,6.8,GUMA,3.9,,79,tree
9/29/2011,HMU,1,6.2,GUMA,1.2,,79,tree
9/29/2011,HMU,2,49.8,GUMA,4.1,,79,tree
9/29/2011,HMU,2,45,GUMA,6,,79,tree
9/29/2011,HMU,2,44.8,GUMA,6.1,,79,tree
9/29/2011,HMU,2,44,GUMA,2.7,,79,tree
9/29/2011,HMU,2,43.9,GUMA,1.1,,79,tree
9/29/2011,HMU,2,42.9,GUMA,2.7,,79,tree
9/29/2011,HMU,2,42.4,GUMA,3.1,,79,tree
9/29/2011,HMU,2,42,GUMA,4,,79,tree
9/29/2011,HMU,2,41,GUMA,5.5,,79,tree
9/29/2011,HMU,2,37.3,GUMA,1.8 OR 0.1,,79,tree
9/29/2011,HMU,2,35.8,GUMA,4.2,,79,tree
9/29/2011,HMU,2,34.9,GUMA,5,,79,tree
9/29/2011,HMU,2,32.8,GUMA,2.2,,79,tree
9/29/2011,HMU,2,31.1,GUMA,1.6,,79,tree
9/29/2011,HMU,2,31.7,GUMA,2,,79,tree
9/29/2011,HMU,2,30.9,GUMA,3.1,,79,tree
9/29/2011,HMU,2,30.4,GUMA,1.3,,79,tree
9/29/2011,HMU,2,29.8,GUMA,,,79,tree
9/29/2011,HMU,2,29.5,GUMA,2.1,,79,tree
9/29/2011,HMU,2,29.4,GUMA,0.6,,79,tree
9/29/2011,HMU,2,29,GUMA,1.4,,79,tree
9/29/2011,HMU,2,23.6,GUMA,4.7,,79,tree
9/29/2011,HMU,2,23.3,GUMA,4.9,,79,tree
9/29/2011,HMU,2,21.5,GUMA,3.3,,79,tree
9/29/2011,HMU,2,20.3,GUMA,5.4,,79,tree
9/29/2011,HMU,2,18.5,GUMA,4.1,,79,tree
9/29/2011,HMU,2,16.4,GUMA,8,,79,tree
9/29/2011,HMU,2,15.3,GUMA,3.9,,79,tree
9/29/2011,HMU,2,14.5,GUMA,6,,79,tree
9/29/2011,HMU,2,10.2,GUMA,1.3,,79,tree
9/29/2011,HMU,2,9.7,GUMA,7.9,,79,tree
9/29/2011,HMU,2,8.8,GUMA,6,,79,tree
9/29/2011,HMU,2,8.7,GUMA,7.2,,79,tree
8/25/2011,NBLAS,1,38.6,GUMA,,1,81,tree
8/25/2011,NBLAS,1,26.1,GUMA,,1,81,tree
8/25/2011,NBLAS,1,25.8,GUMA,,1,81,tree
8/25/2011,NBLAS,1,24.4,GUMA,,1,81,tree
8/25/2011,NBLAS,1,22,GUMA,,1,81,tree
8/25/2011,NBLAS,1,10,GUMA,,1,81,tree
8/25/2011,NBLAS,1,8.9,GUMA,,1,81,tree
8/25/2011,NBLAS,1,8.3,GUMA,,1,81,tree
8/25/2011,NBLAS,1,0.6,GUMA,,1,81,tree
8/25/2011,NBLAS,2,45,GUMA,,1,81,tree
8/25/2011,NBLAS,2,40.5,GUMA,,1,81,tree
8/25/2011,NBLAS,2,38.9,GUMA,,1,81,tree
8/25/2011,NBLAS,2,38.6,GUMA,,1,81,tree
8/25/2011,NBLAS,2,37.4,GUMA,,1,81,tree
8/25/2011,NBLAS,2,36.8,GUMA,,1,81,tree
8/25/2011,NBLAS,2,30.1,GUMA,,1,81,tree
8/25/2011,NBLAS,2,29.7,GUMA,,1,81,tree
8/25/2011,NBLAS,2,28.8,GUMA,,1,81,tree
8/25/2011,NBLAS,2,28.3,GUMA,,1,81,tree
8/25/2011,NBLAS,2,28.1,GUMA,,1,81,tree
8/25/2011,NBLAS,2,11,GUMA,,1,81,tree
8/25/2011,NBLAS,1,38,GUMA,,2,81,tree
8/25/2011,NBLAS,1,37.8,GUMA,,2,81,tree
8/25/2011,NBLAS,1,24,GUMA,,2,81,tree
8/25/2011,NBLAS,1,12,GUMA,,2,81,tree
8/25/2011,NBLAS,1,10.6,GUMA,,2,81,tree
8/25/2011,NBLAS,1,9.3,GUMA,,2,81,tree
8/25/2011,NBLAS,1,8.6,GUMA,,2,81,tree
8/25/2011,NBLAS,2,49,GUMA,,2,81,tree
8/25/2011,NBLAS,2,48,GUMA,,2,81,tree
8/25/2011,NBLAS,2,47.8,GUMA,,2,81,tree
8/25/2011,NBLAS,2,46,GUMA,,2,81,tree
8/25/2011,NBLAS,2,45.3,GUMA,,2,81,tree
8/25/2011,NBLAS,2,45,GUMA,,2,81,tree
8/25/2011,NBLAS,2,44,GUMA,,2,81,tree
8/25/2011,NBLAS,2,27.1,GUMA,,2,81,tree
8/25/2011,NBLAS,2,9,GUMA,,2,81,tree
8/25/2011,NBLAS,2,8.9,GUMA,,2,81,tree
8/25/2011,NBLAS,1,22.6,GUMA,,3,81,tree
8/25/2011,NBLAS,2,49.5,GUMA,,3,81,tree
8/25/2011,NBLAS,2,49,GUMA,,3,81,tree
8/25/2011,NBLAS,2,10,GUMA,,3,81,tree
8/25/2011,NBLAS,1,23.6,GUMA,,4,81,tree
8/25/2011,NBLAS,1,21.1,GUMA,,5,81,tree
8/25/2011,NBLAS,1,20.1,GUMA,,5,81,tree
8/25/2011,NBLAS,1,38.6,GUMA,6.1,,81,tree
8/25/2011,NBLAS,1,36.8,GUMA,4.7,,81,tree
8/25/2011,NBLAS,1,35.3,GUMA,2.1,,81,tree
8/25/2011,NBLAS,1,35.3,GUMA,2.1,,81,tree
8/25/2011,NBLAS,1,25.9,GUMA,7,,81,tree
8/25/2011,NBLAS,1,25.5,GUMA,0.5,,81,tree
8/25/2011,NBLAS,1,25.5,GUMA,1.3,,81,tree
8/25/2011,NBLAS,1,24.8,GUMA,6,,81,tree
8/25/2011,NBLAS,1,24,GUMA,8,,81,tree
8/25/2011,NBLAS,1,21.2,GUMA,5.5,,81,tree
8/25/2011,NBLAS,1,9.1,GUMA,0.2,,81,tree
8/25/2011,NBLAS,1,9,GUMA,0.2,,81,tree
8/25/2011,NBLAS,1,9,GUMA,0.2,,81,tree
8/25/2011,NBLAS,1,9,GUMA,0.2,,81,tree
8/25/2011,NBLAS,1,2.2,GUMA,6,,81,tree
8/25/2011,NBLAS,1,0.3,GUMA,2.6,,81,tree
8/25/2011,NBLAS,2,39.8,GUMA,5.8,,81,tree
8/25/2011,NBLAS,2,27.3,GUMA,0.2,,81,tree
8/25/2011,NBLAS,2,48,GUMA,4,,81,tree
8/25/2011,NBLAS,2,46.7,GUMA,6.3,,81,tree
8/25/2011,NBLAS,2,46,GUMA,0.4,,81,tree
8/25/2011,NBLAS,2,45.2,GUMA,6,,81,tree
