"Date","site","Transect","Distance","plant_spp","height","DBH..cm.","seedlings","Herbivory.","Epiphytes","Species.Counts"
"11-Jul","ritd grid",2,"10.1","AGMA","5.8","",NA,"","",74
"9/8/2011","sblas",2,"31.5","AGMA","","",1,"","",101
"9/8/2011","sblas",2,"26.9","AGMA","","",1,"","",101
"9/8/2011","sblas",2,"17.4","AGMA","","",1,"","",101
"9/8/2011","sblas",1,"32","AGMA","","",2,"","",101
"9/8/2011","sblas",1,"32","AGMA","","",2,"","",101
"9/8/2011","sblas",1,"31","AGMA","","",2,"","",101
"9/8/2011","sblas",1,"5.8","AGMA","","",2,"","",101
"9/8/2011","sblas",2,"33.7","AGMA","","",2,"","",101
"9/8/2011","sblas",2,"32.7","AGMA","","",2,"","",101
"9/8/2011","sblas",2,"26.2","AGMA","","",2,"","",101
"9/8/2011","sblas",1,"33","AGMA","","",3,"","",101
"9/8/2011","sblas",1,"35.5","AGMA","","",4,"","",101
"9/8/2011","sblas",1,"33.7","AGMA","","",4,"","",101
"9/8/2011","sblas",1,"34.5","AGMA","","",5,"","",101
"9/8/2011","sblas",1,"36.5","AGMA","","",10,"","",101
"9/8/2011","sblas",1,"35.5","AGMA","","",10,"","",101
"9/8/2011","sblas",1,"37.5","AGMA","","",13,"","",101
"9/8/2011","sblas",1,"36.5","AGMA","","",13,"","",101
"9/8/2011","sblas",1,"37.8","AGMA","0.2","",NA,"","PASU",101
"9/8/2011","sblas",1,"39.8","AGMA","0.2","",NA,"","",101
"9/8/2011","sblas",1,"33.8","AGMA","0.3","",NA,"","",101
"9/8/2011","sblas",1,"31.8","AGMA","0.3","",NA,"","",101
"9/8/2011","sblas",1,"28.4","AGMA","3.7","",NA,"","",101
"9/8/2011","sblas",1,"26.2","AGMA","5","",NA,"","",101
"9/8/2011","sblas",1,"25.4","AGMA","4.5","",NA,"","",101
"9/8/2011","sblas",1,"20.4","AGMA","5.2","",NA,"","",101
"9/8/2011","sblas",1,"9.2","AGMA","2.2","",NA,"","",101
"9/8/2011","sblas",1,"7.5","AGMA","0.4","",NA,"","",101
"9/8/2011","sblas",1,"5","AGMA","0.3","",NA,"","",101
"9/8/2011","sblas",2,"49.8","AGMA","2.4","",NA,"","",101
"9/8/2011","sblas",2,"46.4","AGMA","2.5","",NA,"","",101
"9/8/2011","sblas",2,"45.5","AGMA","2.2","",NA,"","",101
"9/8/2011","sblas",2,"35.9","AGMA","0.4","",NA,"","",101
"9/8/2011","sblas",2,"35.4","AGMA","1.1","",NA,"","",101
"9/8/2011","sblas",2,"35.3","AGMA","1.8","",NA,"","",101
"9/8/2011","sblas",2,"29","AGMA","7.2","",NA,"","",101
"9/8/2011","sblas",2,"28.7","AGMA","3.9","",NA,"","",101
"9/8/2011","sblas",2,"28.3","AGMA","7","",NA,"","",101
"9/8/2011","sblas",2,"17.4","AGMA","6.5","",NA,"","",101
"9/8/2011","sblas",2,"1.4","AGMA","0.4","",NA,"","",101
"7/19/2011","switchbacks",2,"49.3","AGMA","","",1,"","",34
"7/19/2011","switchbacks",2,"38.1","AGMA","","",1,"","",34
"7/19/2011","switchbacks",2,"32.1","AGMA","","",1,"","",34
"7/19/2011","switchbacks",2,"48.1","AGMA","","",2,"","",34
"7/19/2011","switchbacks",2,"38","AGMA","","",2,"","",34
"7/19/2011","switchbacks",2,"37","AGMA","","",2,"","",34
"7/19/2011","switchbacks",2,"36.7","AGMA","","",2,"","",34
"7/19/2011","switchbacks",2,"34.7","AGMA","","",2,"","",34
"7/19/2011","switchbacks",2,"31","AGMA","","",2,"","",34
"7/19/2011","switchbacks",2,"30.7","AGMA","","",2,"","",34
"7/19/2011","switchbacks",2,"30","AGMA","","",2,"","",34
"7/19/2011","switchbacks",2,"35.6","AGMA","","",3,"","",34
"7/19/2011","switchbacks",2,"30","AGMA","","",3,"","",34
"7/19/2011","switchbacks",2,"29","AGMA","","",3,"","",34
"7/19/2011","switchbacks",2,"29","AGMA","","",3,"","",34
"7/19/2011","switchbacks",2,"28","AGMA","","",3,"","",34
"9/1/2011","tangison",1,"33.3","AGMA","","",1,"","",113
"9/1/2011","tangison",1,"21.9","AGMA","","",1,"","",113
"9/1/2011","tangison",1,"14.9","AGMA","","",1,"","",113
"9/1/2011","tangison",1,"13.6","AGMA","","",1,"","",113
"9/1/2011","tangison",1,"4.1","AGMA","","",1,"","",113
"9/1/2011","tangison",2,"1.3","AGMA","","",1,"","",113
"9/1/2011","tangison",1,"16","AGMA","","",2,"","",113
"9/1/2011","tangison",1,"15","AGMA","","",2,"","",113
"9/1/2011","tangison",1,"14.4","AGMA","","",2,"","",113
"9/1/2011","tangison",1,"6.9","AGMA","","",2,"","",113
"9/1/2011","tangison",2,"6","AGMA","","",2,"","",113
"9/1/2011","tangison",2,"4","AGMA","","",2,"","",113
"9/1/2011","tangison",1,"23.2","AGMA","","",3,"","",113
"9/1/2011","tangison",1,"17","AGMA","","",3,"","",113
"9/1/2011","tangison",1,"16","AGMA","","",3,"","",113
"9/1/2011","tangison",1,"10.9","AGMA","","",3,"","",113
"9/1/2011","tangison",2,"6.5","AGMA","","",3,"","",113
"9/1/2011","tangison",2,"6.1","AGMA","","",3,"","",113
"9/1/2011","tangison",2,"6.5","AGMA","","",3,"","",113
"9/1/2011","tangison",2,"6.1","AGMA","","",3,"","",113
"9/1/2011","tangison",2,"5","AGMA","","",3,"","",113
"9/1/2011","tangison",2,"5","AGMA","","",3,"","",113
"9/1/2011","tangison",1,"21","AGMA","","",4,"","",113
"9/1/2011","tangison",1,"20","AGMA","","",4,"","",113
"9/1/2011","tangison",1,"20","AGMA","","",4,"","",113
"9/1/2011","tangison",1,"19","AGMA","","",4,"","",113
"9/1/2011","tangison",1,"18","AGMA","","",10,"","",113
"9/1/2011","tangison",1,"19","AGMA","","",11,"","",113
"9/1/2011","tangison",1,"17","AGMA","","",12,"","",113
"9/1/2011","tangison",1,"18","AGMA","","",13,"","",113
"9/1/2011","tangison",1,"29.3","AGMA","7.2","",NA,"","FLIN",113
"9/1/2011","tangison",1,"19.4","AGMA","9","",NA,"","FLIN",113
"9/1/2011","tangison",1,"13.2","AGMA","7","",NA,"","FLIN",113
"10/6/2011","tartop",1,"44.4","AGMA","","",1,"","",48
"10/6/2011","tartop",1,"22.1","AGMA","","",1,"","",48
"10/6/2011","tartop",1,"20.8","AGMA","","",1,"","",48
"10/6/2011","tartop",1,"14.7","AGMA","","",1,"","",48
"10/6/2011","tartop",2,"48.8","AGMA","","",1,"","",48
"10/6/2011","tartop",2,"48.1","AGMA","","",1,"","",48
"10/6/2011","tartop",2,"41.7","AGMA","","",1,"","",48
"10/6/2011","tartop",2,"38","AGMA","","",1,"","",48
"10/6/2011","tartop",2,"35.6","AGMA","","",1,"","",48
"10/6/2011","tartop",2,"35","AGMA","","",1,"","",48
"10/6/2011","tartop",2,"34.7","AGMA","","",1,"","",48
"10/6/2011","tartop",2,"34.4","AGMA","","",1,"","",48
"10/6/2011","tartop",2,"0.8","AGMA","","",1,"","",48
"10/6/2011","tartop",1,"19.3","AGMA","","",2,"","",48
"10/6/2011","tartop",2,"42.4","AGMA","","",2,"","",48
"10/6/2011","tartop",2,"35.5","AGMA","","",2,"","",48
"10/6/2011","tartop",2,"34.1","AGMA","","",2,"","",48
"10/6/2011","tartop",2,"33","AGMA","","",2,"","",48
"10/6/2011","tartop",2,"32.5","AGMA","","",2,"","",48
"10/6/2011","tartop",2,"35.8","AGMA","","",3,"","",48
"10/6/2011","tartop",2,"33.5","AGMA","","",3,"","",48
"10/6/2011","tartop",2,"0.4","AGMA","","",3,"","",48
"10/6/2011","tartop",1,"38.5","AGMA","9","",NA,"","",48
"10/6/2011","tartop",1,"37.7","AGMA","8.2","",NA,"","",48
"10/6/2011","tartop",1,"31.6","AGMA","7.5","",NA,"","",48
"10/6/2011","tartop",1,"28.6","AGMA","6.1","",NA,"","",48
"10/6/2011","tartop",1,"21.7","AGMA","8","",NA,"","",48
"10/6/2011","tartop",1,"13.5","AGMA","6.5","",NA,"","",48
"10/6/2011","tartop",1,"13.2","AGMA","7.8","",NA,"","",48
"10/6/2011","tartop",1,"6.6","AGMA","8.1","",NA,"","",48
"10/6/2011","tartop",1,"0.2","AGMA","10","",NA,"","",48
"10/6/2011","tartop",2,"46.1","AGMA","6.5","",NA,"","small ASNI",48
"10/6/2011","tartop",2,"40.4","AGMA","1.1","",NA,"","",48
"10/6/2011","tartop",2,"37.4","AGMA","8.9","",NA,"","",48
"10/6/2011","tartop",2,"22.1","AGMA","2","",NA,"","",48
"10/6/2011","tartop",2,"15.6","AGMA","1.5","",NA,"","",48
"9/1/2011","tangison",2,"6.7","AICO","1.8","",NA,"","",1
"9/1/2011","tangison",1,"33","ARMA","12","",NA,"","FLIN",1
"10/5/2011","aafb golf",1,"42.8","Asplenium nidus","0.05","",NA,"","",2
"10/5/2011","aafb golf",1,"41.4","Asplenium nidus","0.05","",NA,"","",2
"9/29/2011","hmu",2,"2.1","Asplenium nidus","","",NA,"","",1
"11-Jul","racetrack",1,"28","Asplenium nidus","","",NA,"","",11
"11-Jul","racetrack",1,"16.7","Asplenium nidus","","",NA,"","",11
"11-Jul","racetrack",2,"49.5","Asplenium nidus","0.1","",NA,"","",11
"11-Jul","racetrack",2,"49.5","Asplenium nidus","0.1","",NA,"","",11
"11-Jul","racetrack",2,"47.9","Asplenium nidus","0.1","",NA,"","",11
"11-Jul","racetrack",2,"47.1","Asplenium nidus","0.1","",NA,"","",11
"11-Jul","racetrack",2,"46.2","Asplenium nidus","0.2","",NA,"","",11
"11-Jul","racetrack",2,"45.8","Asplenium nidus","0.1","",NA,"","",11
"11-Jul","racetrack",2,"45.2","Asplenium nidus","0.1","",NA,"","",11
"11-Jul","racetrack",2,"44.6","Asplenium nidus","0.1","",NA,"","",11
"11-Jul","racetrack",2,"44.3","Asplenium nidus","0.1","",NA,"","",11
"11-Jul","racetrack",1,"19.3","Asplenium nidus","","",NA,"","",1
"11-Jul","ritd grid",1,"44.4","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"44.1","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"44","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"44","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"42.9","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"41","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"41","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"41","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"39.8","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"38","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"38","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"38","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"37","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"37","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"37","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"36.6","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"36.6","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"34.2","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"34","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"28.1","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"22.1","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",1,"16","Asplenium nidus","0.1","",NA,"","",23
"11-Jul","ritd grid",2,"4","Asplenium nidus","","",NA,"","",23
"9/8/2011","sblas",1,"32.3","Asplenium nidus","0.05","",NA,"","",4
"9/8/2011","sblas",1,"17.9","Asplenium nidus","0.05","",NA,"","",4
"9/8/2011","sblas",1,"7.3","Asplenium nidus","0.2","",NA,"","",4
"9/8/2011","sblas",1,"50","Asplenium nidus","?","",NA,"","",4
"7/27/2011","anao s",2,"48.6","Asplenium nidus","","",NA,"","",1
"8/24/2011","anao n",1,"46.6","Asplenium nidus","","",NA,"","",34
"8/24/2011","anao n",1,"43.2","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",1,"43.2","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",1,"43.2","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",1,"43.2","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",1,"43.2","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",1,"43.2","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",1,"43.2","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",1,"40.8","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",1,"40.8","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",1,"40.8","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",1,"38.7","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",1,"38.7","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",1,"38.7","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",1,"38.7","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",1,"38.7","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",1,"36.1","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",1,"33.8","Asplenium nidus","0.5","",NA,"","",34
"8/24/2011","anao n",1,"33.6","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",1,"30","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",2,"27.3","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",2,"26.1","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",2,"26.1","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",2,"24.7","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",2,"18.9","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",2,"18.9","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",2,"18.9","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",2,"18.9","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",2,"13.6","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",2,"9.9","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",2,"9.2","Asplenium nidus","0.1","",NA,"","",34
"8/24/2011","anao n",2,"9.2","Asplenium nidus","0.1","",NA,"","",34
"8/24/2011","anao n",2,"9.2","Asplenium nidus","0.1","",NA,"","",34
"7/26/2011","gw",1,"43.5","Asplenium nidus","0.1","",NA,"","",20
"7/26/2011","gw",1,"43.3","Asplenium nidus","0.2","",NA,"","",20
"7/26/2011","gw",1,"40.8","Asplenium nidus","0.2","",NA,"","",20
"7/26/2011","gw",1,"40.5","Asplenium nidus","0.5","",NA,"","",20
"7/26/2011","gw",1,"40.3","Asplenium nidus","0.1","",NA,"","",20
"7/26/2011","gw",1,"39.8","Asplenium nidus","0.2","",NA,"","",20
"7/26/2011","gw",1,"38.4","Asplenium nidus","0.4","",NA,"","",20
"7/26/2011","gw",1,"34.2","Asplenium nidus","0.6","",NA,"","",20
"7/26/2011","gw",1,"33.9","Asplenium nidus","0.4","",NA,"","",20
"7/26/2011","gw",1,"31.5","Asplenium nidus","0.2","",NA,"","",20
"7/26/2011","gw",1,"29.8","Asplenium nidus","0.5","",NA,"","",20
"7/26/2011","gw",1,"25.7","Asplenium nidus","1","",NA,"","",20
"7/26/2011","gw",1,"24","Asplenium nidus","0.1","",NA,"","",20
"7/26/2011","gw",1,"22.5","Asplenium nidus","0.3","",NA,"","",20
"7/26/2011","gw",1,"21.8","Asplenium nidus","0.4","",NA,"","",20
"7/26/2011","gw",1,"14.1","Asplenium nidus","0.5","",NA,"","",20
"7/26/2011","gw",1,"11.7","Asplenium nidus","0.5","",NA,"","",20
"7/26/2011","gw",1,"10.6","Asplenium nidus","0.4","",NA,"","",20
"7/26/2011","gw",1,"2.3","Asplenium nidus","0.5","",NA,"","",20
"8/2/2011","gw",2,"4.2","Asplenium nidus","0.4","",NA,"","",20
"8/25/2011","nblas",2,"34.1","Asplenium nidus","0.1","",NA,"","",4
"8/25/2011","nblas",2,"32.1","Asplenium nidus","0.1","",NA,"","",4
"8/25/2011","nblas",2,"29.9","Asplenium nidus","","",NA,"","",4
"8/25/2011","nblas",2,"28.8","Asplenium nidus","0.05","",NA,"","",4
"9/1/2011","tangison",1,"44.7","Asplenium nidus","0.05","",NA,"","",6
"9/1/2011","tangison",1,"41","Asplenium nidus","0.4","",NA,"","",6
"9/1/2011","tangison",2,"47.1","Asplenium nidus","0.05","",NA,"","",6
"9/1/2011","tangison",2,"10.4","Asplenium nidus","0.1","",NA,"","",6
"9/1/2011","tangison",2,"10.3","Asplenium nidus","0.05","",NA,"","",6
"9/1/2011","tangison",2,"1.3","Asplenium nidus","0.5","",NA,"","",6
"8/24/2011","anao n",2,"19.3","Asplenium nidus","0.05","",NA,"","",34
"8/24/2011","anao n",1,"46.3","Asplenium polyodon","0.1","",NA,"","",9
"8/24/2011","anao n",1,"33.1","Asplenium polyodon","0.1","",NA,"","",9
"8/24/2011","anao n",1,"21.1","Asplenium polyodon","0.05","",NA,"","",9
"8/24/2011","anao n",1,"20.6","Asplenium polyodon","0.05","",NA,"","",9
"8/24/2011","anao n",2,"27.5","Asplenium polyodon","0.05","",NA,"","",9
"8/24/2011","anao n",2,"25.8","Asplenium polyodon","0.05","",NA,"","",9
"8/24/2011","anao n",2,"25.8","Asplenium polyodon","0.05","",NA,"","",9
"8/24/2011","anao n",2,"25.8","Asplenium polyodon","0.05","",NA,"","",9
"8/24/2011","anao n",2,"25.1","Asplenium polyodon","0.05","",NA,"","",9
"7/27/2011","anao s",2,"48.3","Asplenium polyodon","0.1","",NA,"","",4
"7/27/2011","anao s",2,"17.2","Asplenium polyodon","0.3","",NA,"","",4
"7/27/2011","anao s",2,"12.7","Asplenium polyodon","0.3","",NA,"","",4
"7/27/2011","anao s",2,"11.6","Asplenium polyodon","0.2","",NA,"","",4
"7/26/2011","gw",1,"34.2","Asplenium polyodon","0.5","",NA,"","",1
"11-Jul","racetrack",2,"50","Asplenium polyodon","0.2","",NA,"","",4
"11-Jul","racetrack",2,"47.9","Asplenium polyodon","0.1","",NA,"","",4
"11-Jul","racetrack",2,"39.6","Asplenium polyodon","0.1","",NA,"","",4
"11-Jul","racetrack",2,"16.4","Asplenium polyodon","0.1","",NA,"","",4
"10/5/2011","aafb golf",1,"47.8","ASPO","0.05","",NA,"","",1
"9/29/2011","hmu",2,"2","ASPO","0.1","",NA,"","",3
"9/29/2011","hmu",2,"1","ASPO","0.05","",NA,"","",3
"9/29/2011","hmu",2,"0.5","ASPO","0.05","",NA,"","",3
"9/8/2011","sblas",1,"29.5","ASPO","0.05","",NA,"","",8
"9/8/2011","sblas",1,"29.3","ASPO","0.2","",NA,"","",8
"9/8/2011","sblas",1,"11.2","ASPO","0.05","",NA,"","",8
"9/8/2011","sblas",1,"3.8","ASPO","0.1","",NA,"","",8
"9/8/2011","sblas",2,"34.2","ASPO","0.05","",NA,"","",8
"9/8/2011","sblas",2,"34.2","ASPO","0.05","",NA,"","",8
"9/8/2011","sblas",2,"34.2","ASPO","0.05","",NA,"","",8
"9/8/2011","sblas",2,"31.5","ASPO","0.05","",NA,"","",8
"10/6/2011","tartop",2,"42.4","ASPO","0.05","",NA,"","",2
"10/6/2011","tartop",2,"35.8","ASPO","0.05","",NA,"","",2
"9/1/2011","tangison",2,"37.4","Bulbophyllum guamense","","",NA,"","",3
"9/1/2011","tangison",2,"37.4","Bulbophyllum guamense","","",NA,"","",3
"9/1/2011","tangison",2,"37.4","Bulbophyllum guamense","","",NA,"","",3
"10/5/2011","aafb golf",2,"33.5","CAPA","","",1,"","",4
"10/5/2011","aafb golf",1,"16.5","CAPA","","",2,"","",4
"10/5/2011","aafb golf",1,"17.5","CAPA","","",3,"","",4
"10/5/2011","aafb golf",1,"16.4","CAPA","0.5","",NA,"","",4
"7/27/2011","anao s",2,"49.9","CHOD","","",1,"","",2
"7/27/2011","anao s",2,"44","CHOD","","",1,"","",2
"7/26/2011","gw",1,"1.5","CHOD","0.6","",NA,"","",2
"7/26/2011","gw",1,"0.9","CHOD","","",NA,"","",2
"7/19/2011","ritd gate",2,"42","CHOD","","",1,"","",5
"7/19/2011","ritd gate",2,"40.5","CHOD","","",1,"","",5
"7/19/2011","ritd gate",2,"40","CHOD","","",1,"","",5
"7/19/2011","ritd gate",2,"40.7","CHOD","0.2","",NA,"","",5
"7/19/2011","ritd gate",2,"16","CHOD","","",NA,"","",5
"11-Jul","ritd grid",1,"39.5","CHOD","","",1,"","",3
"11-Jul","ritd grid",2,"25.7","CHOD","1","",NA,"","",3
"11-Jul","ritd grid",2,"24.2","CHOD","0.3","",NA,"","",3
"9/8/2011","sblas",1,"10.9","CHOD","","",1,"","",4
"9/8/2011","sblas",2,"43.5","CHOD","0.4","",NA,"","",4
"9/8/2011","sblas",2,"38.7","CHOD","1.1","",NA,"","",4
"9/8/2011","sblas",2,"38.5","CHOD","1.2","",NA,"","",4
"7/19/2011","switchbacks",1,"39.5","CHOD","","",1,"","",38
"7/19/2011","switchbacks",1,"34.6","CHOD","","",1,"","",38
"7/19/2011","switchbacks",1,"30.3","CHOD","","",1,"","",38
"7/19/2011","switchbacks",2,"44.6","CHOD","","",1,"","",38
"7/19/2011","switchbacks",2,"41","CHOD","","",1,"","",38
"7/19/2011","switchbacks",2,"20","CHOD","","",1,"","",38
"7/19/2011","switchbacks",2,"19.3","CHOD","","",1,"","",38
"7/19/2011","switchbacks",2,"18.3","CHOD","","",1,"","",38
"7/19/2011","switchbacks",2,"17.7","CHOD","","",1,"","",38
"7/19/2011","switchbacks",2,"17.3","CHOD","","",1,"","",38
"7/19/2011","switchbacks",2,"17.1","CHOD","","",1,"","",38
"7/19/2011","switchbacks",2,"15.8","CHOD","","",1,"","",38
"7/19/2011","switchbacks",2,"3.4","CHOD","","",1,"","",38
"7/19/2011","switchbacks",2,"0.2","CHOD","","",1,"","",38
"7/19/2011","switchbacks",2,"45.3","CHOD","","",2,"","",38
"7/19/2011","switchbacks",2,"16.4","CHOD","","",2,"","",38
"7/19/2011","switchbacks",2,"15.2","CHOD","","",2,"","",38
"7/19/2011","switchbacks",2,"15","CHOD","","",3,"","",38
"7/19/2011","switchbacks",1,"44.4","CHOD","0.2","",NA,"","",38
"7/19/2011","switchbacks",1,"35.7","CHOD","","",NA,"","",38
"7/19/2011","switchbacks",1,"29.9","CHOD","0.2","",NA,"","",38
"7/19/2011","switchbacks",2,"44","CHOD","0.3","",NA,"","",38
"7/19/2011","switchbacks",2,"43.9","CHOD","0.3","",NA,"","",38
"7/19/2011","switchbacks",2,"43.3","CHOD","0.5","",NA,"trampled","",38
"7/19/2011","switchbacks",2,"42.7","CHOD","0.4","",NA,"trampled","",38
"7/19/2011","switchbacks",2,"41","CHOD","0.5","",NA,"","",38
"7/19/2011","switchbacks",2,"19.1","CHOD","0.2","",NA,"","",38
"7/19/2011","switchbacks",2,"18.2","CHOD","0.3","",NA,"","",38
"7/19/2011","switchbacks",2,"17.3","CHOD","0.2","",NA,"","",38
"7/19/2011","switchbacks",2,"15.4","CHOD","","",NA,"","",38
"7/19/2011","switchbacks",2,"3.9","CHOD","0.4","",NA,"","",38
"7/19/2011","switchbacks",2,"2.1","CHOD","0.1","",NA,"","",38
"7/19/2011","switchbacks",2,"2.7","CHOD","0.2","",NA,"","",38
"8/24/2011","anao n",1,"28.2","COGR","","",1,"","",11
"8/24/2011","anao n",2,"30.1","COGR","","",1,"","",11
"8/24/2011","anao n",1,"27.3","COGR","","",NA,"","",11
"8/24/2011","anao n",1,"19.8","COGR","","",NA,"","",11
"8/24/2011","anao n",1,"16.9","COGR","","",NA,"","",11
"8/24/2011","anao n",2,"47.6","COGR","","",NA,"","",11
"8/24/2011","anao n",2,"36","COGR","","",NA,"","",11
"8/24/2011","anao n",2,"32.6","COGR","","",NA,"","",11
"8/24/2011","anao n",2,"31.1","COGR","","",NA,"","",11
"8/24/2011","anao n",2,"28.5","COGR","","",NA,"","",11
"8/24/2011","anao n",2,"18.5","COGR","","",NA,"","",11
"9/1/2011","tangison",1,"4.7","Colubrina","","",NA,"","",3
"9/1/2011","tangison",2,"18.5","Colubrina","","",NA,"","Asplenium nidus",3
"9/1/2011","tangison",2,"12","Colubrina","","",NA,"","",3
"7/19/2011","switchbacks",2,"45.2","Conyza","0.2","",NA,"","",4
"7/19/2011","switchbacks",2,"44.6","Conyza","0.2","",NA,"","",4
"7/19/2011","switchbacks",2,"3.7","Conyza","0.1","",NA,"","",4
"7/19/2011","switchbacks",1,"30.3","Conyza ","","",1,"","",4
"10/5/2011","aafb golf",1,"33.5","CYMI","2.3","",NA,"","",6
"10/5/2011","aafb golf",1,"26.4","CYMI","2","",NA,"","",6
"10/5/2011","aafb golf",1,"24.7","CYMI","2.2","",NA,"","",6
"10/5/2011","aafb golf",1,"12.6","CYMI","3.1","",NA,"","",6
"10/5/2011","aafb golf",2,"20.5","CYMI","2","",NA,"","",6
"10/5/2011","aafb golf",2,"3.9","CYMI","1.8","",NA,"","",6
"8/24/2011","anao n",1,"36.9","CYMI","2.3","",NA,"","",4
"8/24/2011","anao n",1,"24.2","CYMI","2.7","",NA,"","",4
"8/24/2011","anao n",2,"46.4","CYMI","","",NA,"","FLIN",4
"8/24/2011","anao n",2,"49.5","CYMI","3.2","",NA,"","",4
"7/27/2011","anao s",1,"40.6","CYMI","2.1","",NA,"","",4
"7/27/2011","anao s",1,"29.6","CYMI","2.2","",NA,"","",4
"7/27/2011","anao s",1,"19.7","CYMI","1.6","",NA,"","",4
"7/27/2011","anao s",2,"11.5","CYMI","1.5","",NA,"","",4
"7/26/2011","gw",1,"23.7","CYMI","2.2","",NA,"","Aspleniun nidus, FLIN",3
"7/26/2011","gw",1,"29.2","CYMI","2","",NA,"","FLIN",3
"7/26/2011","gw",1,"5.3","CYMI","1.8","",NA,"","",3
"8/25/2011","nblas",1,"31.1","CYMI","2.8","",NA,"","Asplenium nidus, FLIN",5
"8/25/2011","nblas",1,"39.4","CYMI","2.4","",NA,"","POSC, Asplenium nidus",5
"8/25/2011","nblas",1,"28.2","CYMI","1.6","",NA,"","",5
"8/25/2011","nblas",2,"1.1","CYMI","2.1","",NA,"","FLIN",5
"8/25/2011","nblas",2,"11.1*","CYMI","","",NA,"","",5
"11/3/2011","nw field",2,"5","CYMI","2","",NA,"","",2
"11/3/2011","nw field",2,"15.7","CYMI","","",NA,"YES","",2
"11-Jul","racetrack",1,"26.4","CYMI","2.4","",NA,"","",2
"11-Jul","racetrack",1,"14.9","CYMI","2.1","",NA,"","",2
"11-Jul","ritd grid",1,"21.1","CYMI","3.8","220",NA,"","",2
"11-Jul","ritd grid",1,"1.3","CYMI","3.4","300",NA,"","",2
"9/8/2011","sblas",1,"15.8","CYMI","1.9","",NA,"","ASNI",14
"9/8/2011","sblas",1,"13.9","CYMI","2.3","",NA,"","PASU",14
"9/8/2011","sblas",1,"11.6","CYMI","1.3","",NA,"","POSC",14
"9/8/2011","sblas",1,"48.5","CYMI","3.5","",NA,"","",14
"9/8/2011","sblas",1,"30.4","CYMI","4","",NA,"","",14
"9/8/2011","sblas",1,"24.1","CYMI","2.2","",NA,"","",14
